Unnamed: 0,filename,LE_left,LE_top,LE_right,LE_bottom,RE_left,RE_top,RE_right,RE_bottom,lx,ly,rx,ry,relative_lx,relative_ly,relative_rx,relative_ry
48,001/1/2022-09-26 08:10:24.545564-13892.jpg,122,428,354,529,627,440,840,542,234,469,759,474,112,41,132,34
49,001/1/2022-09-26 08:12:25.570956-31576.jpg,118,433,358,535,624,440,842,548,245,498,769,500,127,65,145,60
50,001/1/2022-09-26 08:12:26.157903-31668.jpg,143,499,350,593,608,532,805,608,14,10,14,10,-129,-489,-594,-522
51,001/1/2022-09-26 08:11:03.995744-19648.jpg,105,426,343,528,613,423,838,534,188,481,707,477,83,55,94,54
52,001/1/2022-09-26 08:12:25.936726-31632.jpg,156,488,371,562,612,491,814,585,273,546,751,545,117,58,139,54
53,001/1/2022-09-26 08:10:35.787380-15528.jpg,114,423,358,528,629,434,851,542,256,480,779,485,142,57,150,51
54,001/1/2022-09-26 08:12:26.010674-31644.jpg,169,531,374,601,602,535,793,621,267,578,739,575,98,47,137,40
55,001/1/2022-09-26 08:10:49.969819-17596.jpg,126,441,351,535,624,449,837,546,217,485,745,485,91,44,121,36
56,001/1/2022-09-26 08:11:14.970650-21256.jpg,115,416,350,519,627,422,847,527,236,462,754,463,121,46,127,41
57,001/1/2022-09-26 08:10:54.519793-18260.jpg,111,421,353,526,624,423,846,537,199,478,725,477,88,57,101,54
58,001/1/2022-09-26 08:09:30.465628-5996.jpg,120,412,362,527,639,426,859,542,248,467,771,478,128,55,132,52
59,001/1/2022-09-26 08:12:14.798834-29980.jpg,113,435,352,534,616,438,838,548,176,494,700,492,63,59,84,54
60,001/1/2022-09-26 08:10:29.589412-14628.jpg,104,420,347,523,617,426,840,533,179,473,706,469,75,53,89,43
61,001/1/2022-09-26 08:10:56.431381-18540.jpg,117,438,344,537,619,447,833,549,207,480,739,481,90,42,120,34
62,001/1/2022-09-26 08:10:34.615862-15356.jpg,117,416,358,524,632,420,856,532,234,469,760,472,117,53,128,52
63,001/1/2022-09-26 08:10:42.496922-16504.jpg,101,418,342,523,613,422,837,531,181,475,704,467,80,57,91,45
64,001/1/2022-09-26 08:11:19.668432-21944.jpg,111,426,347,528,621,430,843,538,201,489,725,484,90,63,104,54
65,001/1/2022-09-26 08:11:08.641524-20328.jpg,113,424,351,530,627,427,849,537,244,479,766,478,131,55,139,51
66,001/1/2022-09-26 08:09:46.105985-8272.jpg,112,417,355,524,630,426,855,537,232,467,757,472,120,50,127,46
67,001/1/2022-09-26 08:09:31.398069-6132.jpg,116,411,361,521,635,423,858,534,226,468,751,475,110,57,116,52
68,001/1/2022-09-26 08:11:47.397642-25980.jpg,105,422,337,521,615,419,837,524,185,467,705,465,80,45,90,46
69,001/1/2022-09-26 08:10:25.008364-13960.jpg,118,417,362,526,630,431,851,541,254,476,778,479,136,59,148,48
70,001/1/2022-09-26 08:10:55.038858-18336.jpg,106,427,346,530,616,426,840,541,190,477,712,477,84,50,96,51
71,001/1/2022-09-26 08:10:33.928641-15260.jpg,115,419,358,523,627,429,850,536,221,475,749,477,106,56,122,48
72,001/1/2022-09-26 08:10:55.856989-18456.jpg,105,426,346,525,611,428,837,536,177,477,706,474,72,51,95,46
73,001/1/2022-09-26 08:11:32.621588-23824.jpg,112,420,350,526,627,421,852,533,233,474,751,469,121,54,124,48
74,001/1/2022-09-26 08:09:03.401654-2052.jpg,104,407,348,522,622,419,848,531,210,463,735,470,106,56,113,51
75,001/1/2022-09-26 08:10:58.835876-18892.jpg,119,424,362,529,631,438,852,546,266,487,786,494,147,63,155,56
76,001/1/2022-09-26 08:10:35.950501-15552.jpg,115,414,358,523,631,426,853,538,260,476,782,478,145,62,151,52
77,001/1/2022-09-26 08:11:39.536384-24832.jpg,112,420,346,523,625,420,846,527,239,470,761,465,127,50,136,45
78,001/1/2022-09-26 08:08:54.579068-780.jpg,109,407,350,521,627,418,850,532,240,466,767,470,131,59,140,52
79,001/1/2022-09-26 08:09:30.929373-6064.jpg,118,407,361,522,636,424,856,538,252,466,778,480,134,59,142,56
80,001/1/2022-09-26 08:12:11.102551-29440.jpg,119,437,359,541,625,445,842,556,245,501,766,505,126,64,141,60
81,001/1/2022-09-26 08:10:17.860161-12912.jpg,120,412,360,524,634,422,857,536,249,466,774,473,129,54,140,51
82,001/1/2022-09-26 08:10:47.541148-17240.jpg,114,417,353,524,629,423,852,533,247,473,772,477,133,56,143,54
83,001/1/2022-09-26 08:11:31.913806-23720.jpg,113,426,354,533,628,430,849,541,234,484,757,485,121,58,129,55
84,001/1/2022-09-26 08:08:50.326915-160.jpg,110,406,353,520,629,423,847,536,261,465,785,477,151,59,156,54
85,001/1/2022-09-26 08:10:40.805770-16260.jpg,109,420,352,526,626,423,849,536,210,472,736,474,101,52,110,51
86,001/1/2022-09-26 08:09:32.672197-6316.jpg,113,412,354,521,631,421,855,532,227,469,753,474,114,57,122,53
87,001/1/2022-09-26 08:11:10.464746-20596.jpg,114,429,355,536,624,439,844,550,249,491,775,496,135,62,151,57
88,001/1/2022-09-26 08:09:35.619604-6748.jpg,112,411,355,525,628,422,852,536,237,469,763,476,125,58,135,54
89,001/1/2022-09-26 08:11:52.606809-26740.jpg,108,425,340,521,619,420,841,523,187,471,710,469,79,46,91,49
90,001/1/2022-09-26 08:09:58.774084-10124.jpg,110,412,353,523,628,426,852,537,248,467,770,473,138,55,142,47
91,001/1/2022-09-26 08:11:04.487883-19720.jpg,111,423,346,526,621,420,846,532,206,476,727,474,95,53,106,54
92,001/1/2022-09-26 08:12:25.808512-31612.jpg,150,472,367,549,619,466,837,565,4,16,4,16,-146,-456,-615,-450
93,001/1/2022-09-26 08:11:03.667526-19600.jpg,108,440,343,539,612,437,835,548,192,498,719,494,84,58,107,57
94,001/1/2022-09-26 08:09:52.017326-9136.jpg,106,415,354,522,625,420,849,532,192,471,719,471,86,56,94,51
95,001/1/2022-09-26 08:10:40.204045-16172.jpg,109,421,349,527,622,425,848,534,220,479,745,479,111,58,123,54
96,001/1/2022-09-26 08:11:20.786869-22108.jpg,108,425,346,531,621,428,846,538,222,484,749,482,114,59,128,54
97,001/1/2022-09-26 08:11:16.145011-21428.jpg,112,429,352,535,624,434,846,545,231,487,754,489,119,58,130,55
98,001/1/2022-09-26 08:10:50.597029-17688.jpg,115,421,360,525,630,425,852,535,223,473,747,475,108,52,117,50
99,001/1/2022-09-26 08:11:05.088683-19808.jpg,112,429,351,534,622,432,844,544,226,491,748,491,114,62,126,59
100,001/1/2022-09-26 08:09:16.073685-3896.jpg,110,407,356,518,629,418,857,530,218,463,747,471,108,56,118,53
101,001/1/2022-09-26 08:10:27.082072-14260.jpg,114,413,353,520,630,415,854,524,225,466,747,466,111,53,117,51
102,001/1/2022-09-26 08:11:44.554496-25568.jpg,107,422,343,519,617,418,841,522,188,466,712,463,81,44,95,45
103,001/1/2022-09-26 08:10:29.834555-14664.jpg,104,419,349,524,618,426,842,538,182,477,705,474,78,58,87,48
104,001/1/2022-09-26 08:12:08.087795-29000.jpg,110,427,346,533,618,428,841,543,258,482,776,479,148,55,158,51
105,001/1/2022-09-26 08:10:38.897935-15980.jpg,111,413,349,519,627,420,850,527,242,467,765,471,131,54,138,51
106,001/1/2022-09-26 08:09:21.758664-4724.jpg,107,413,351,526,624,421,851,535,212,466,742,473,105,53,118,52
107,001/1/2022-09-26 08:11:40.653474-24996.jpg,109,420,344,521,622,417,848,524,234,468,753,468,125,48,131,51
108,001/1/2022-09-26 08:12:33.589256-32860.jpg,142,473,357,572,614,483,827,569,10,11,10,11,-132,-462,-604,-472
109,001/1/2022-09-26 08:10:59.054351-18924.jpg,114,419,356,527,628,432,848,542,261,483,781,488,147,64,153,56
110,001/1/2022-09-26 08:12:23.952214-31332.jpg,116,436,356,538,624,441,844,552,240,499,766,501,124,63,142,60
111,001/1/2022-09-26 08:10:01.034566-10456.jpg,108,415,353,527,624,425,851,537,223,470,746,473,115,55,122,48
112,001/1/2022-09-26 08:10:57.144662-18644.jpg,112,421,354,530,626,429,844,543,259,479,782,482,147,58,156,53
113,001/1/2022-09-26 08:09:17.838459-4152.jpg,111,409,355,521,629,423,855,533,228,464,754,474,117,55,125,51
114,001/1/2022-09-26 08:11:50.732209-26468.jpg,106,424,340,523,616,422,839,528,179,473,699,467,73,49,83,45
115,001/1/2022-09-26 08:08:59.042378-1424.jpg,105,411,348,520,623,420,848,530,192,462,723,470,87,51,100,50
116,001/1/2022-09-26 08:10:22.638284-13612.jpg,107,412,353,521,624,421,849,530,198,467,726,470,91,55,102,49
117,001/1/2022-09-26 08:10:23.811922-13784.jpg,104,414,352,520,623,423,842,532,182,469,706,471,78,55,83,48
118,001/1/2022-09-26 08:10:19.437509-13144.jpg,112,406,351,521,629,416,849,533,259,466,784,467,147,60,155,51
119,001/1/2022-09-26 08:09:30.138537-5948.jpg,113,413,356,524,632,426,855,537,230,469,755,476,117,56,123,50
120,001/1/2022-09-26 08:11:59.345216-27724.jpg,109,429,344,531,619,427,843,536,215,483,739,483,106,54,120,56
121,001/1/2022-09-26 08:10:32.454891-15044.jpg,112,422,356,526,625,429,847,540,195,479,719,478,83,57,94,49
122,001/1/2022-09-26 08:10:16.100204-12656.jpg,110,413,357,521,629,422,855,534,221,467,747,471,111,54,118,49
123,001/1/2022-09-26 08:08:55.459576-908.jpg,109,410,349,521,627,419,853,530,218,464,747,472,109,54,120,53
124,001/1/2022-09-26 08:11:26.632780-22956.jpg,112,428,353,531,624,431,846,540,239,484,762,487,127,56,138,56
125,001/1/2022-09-26 08:10:48.824924-17428.jpg,110,419,352,526,625,428,846,538,261,478,787,482,151,59,162,54
126,001/1/2022-09-26 08:12:11.811145-29544.jpg,113,431,350,534,623,433,845,542,229,491,756,493,116,60,133,60
0,001/2/2022-09-26 08:25:38.296852-34964.jpg,115,355,333,465,625,372,834,472,223,404,741,419,108,49,116,47
1,001/2/2022-09-26 08:22:10.495244-4560.jpg,114,413,342,504,628,436,833,520,16,20,26,11,-98,-393,-602,-425
2,001/2/2022-09-26 08:24:29.750143-25008.jpg,127,358,349,466,638,378,849,477,229,413,750,427,102,55,112,49
3,001/2/2022-09-26 08:25:58.499700-37908.jpg,176,438,393,515,660,467,853,542,13,19,23,17,-163,-419,-637,-450
4,001/2/2022-09-26 08:25:58.398744-37892.jpg,149,418,367,513,644,446,845,536,305,464,793,472,156,46,149,26
5,001/2/2022-09-26 08:22:53.701512-10880.jpg,99,414,329,498,616,430,830,513,8,19,13,16,-91,-395,-603,-414
6,001/2/2022-09-26 08:24:32.885791-25472.jpg,113,359,336,466,625,377,837,473,218,412,742,423,105,53,117,46
7,001/2/2022-09-26 08:25:58.219128-37864.jpg,132,392,356,483,643,420,850,504,262,440,773,453,130,48,130,33
8,001/2/2022-09-26 08:24:29.965609-25040.jpg,107,363,324,467,615,377,829,469,195,414,721,426,88,51,106,49
9,001/2/2022-09-26 08:25:38.378686-34976.jpg,106,356,324,466,617,371,825,469,215,410,734,424,109,54,117,53
10,001/2/2022-09-26 08:22:48.947388-10184.jpg,107,392,334,489,619,411,835,502,205,436,736,447,98,44,117,36
11,001/2/2022-09-26 08:25:02.295998-29768.jpg,121,379,337,465,635,393,839,473,225,398,752,417,104,19,117,24
12,001/2/2022-09-26 08:22:08.013264-4200.jpg,108,397,343,506,622,412,844,518,219,450,747,466,111,53,125,54
13,001/2/2022-09-26 08:24:59.269875-29328.jpg,123,357,341,458,638,378,847,468,225,406,752,424,102,49,114,46
14,001/2/2022-09-26 08:25:45.272091-35968.jpg,124,344,349,448,640,367,850,461,202,395,731,417,78,51,91,50
15,001/2/2022-09-26 08:25:38.214003-34952.jpg,117,350,342,459,632,370,842,470,228,401,748,419,111,51,116,49
16,001/2/2022-09-26 08:24:24.182005-24184.jpg,131,351,352,459,642,372,850,472,232,408,756,421,101,57,114,49
17,001/2/2022-09-26 08:25:02.158856-29748.jpg,120,379,334,463,637,394,839,470,225,401,753,420,105,22,116,26
18,001/2/2022-09-26 08:21:57.722841-2696.jpg,106,377,339,489,618,395,840,500,199,430,732,438,93,53,114,43
19,001/2/2022-09-26 08:23:03.471173-12304.jpg,115,394,338,485,630,411,843,499,213,437,744,444,98,43,114,33
20,001/2/2022-09-26 08:22:49.192963-10220.jpg,102,412,323,508,616,434,823,518,196,448,731,457,94,36,115,23
21,001/2/2022-09-26 08:22:49.084153-10204.jpg,96,412,320,499,614,426,828,507,17,18,26,15,-79,-394,-588,-411
22,001/2/2022-09-26 08:22:49.138356-10212.jpg,106,414,329,504,621,435,827,517,204,453,737,464,98,39,116,29
23,001/2/2022-09-26 08:23:40.072994-17684.jpg,108,367,335,485,620,383,836,491,197,420,725,430,89,53,105,47
24,001/2/2022-09-26 08:25:38.679673-35020.jpg,102,373,313,473,617,379,826,473,211,418,726,426,109,45,109,47
25,001/2/2022-09-26 08:22:53.538887-10856.jpg,111,387,339,494,624,406,841,509,221,438,753,450,110,51,129,44
26,001/2/2022-09-26 08:25:38.323698-34968.jpg,109,355,329,465,622,373,833,472,221,407,740,418,112,52,118,45
27,001/2/2022-09-26 08:23:25.470084-15536.jpg,99,377,324,485,609,392,823,490,206,435,732,443,107,58,123,51
28,001/2/2022-09-26 08:22:24.995594-6684.jpg,112,384,340,488,628,403,839,503,232,438,764,449,120,54,136,46
29,001/2/2022-09-26 08:25:57.953158-37828.jpg,127,354,347,458,638,375,847,470,236,406,757,424,109,52,119,49
30,001/2/2022-09-26 08:23:18.017817-14436.jpg,106,411,327,499,621,428,828,509,221,458,750,458,115,47,129,30
31,001/2/2022-09-26 08:22:47.226035-9932.jpg,110,386,335,489,624,400,836,500,228,436,760,449,118,50,136,49
32,001/2/2022-09-26 08:24:58.968358-29284.jpg,116,392,333,470,636,405,840,477,224,418,746,443,108,26,110,38
33,001/2/2022-09-26 08:25:43.663208-35736.jpg,127,341,351,454,640,361,850,466,229,386,756,411,102,45,116,50
34,001/2/2022-09-26 08:22:34.795784-8124.jpg,117,381,342,492,629,398,842,506,250,440,780,449,133,59,151,51
35,001/2/2022-09-26 08:24:29.533951-24976.jpg,124,359,344,467,636,376,848,478,226,410,749,423,102,51,113,47
36,001/2/2022-09-26 08:24:38.841942-26348.jpg,117,394,337,475,629,411,837,485,19,15,23,12,-98,-379,-606,-399
37,001/2/2022-09-26 08:23:29.502058-16128.jpg,98,414,327,502,612,434,823,515,16,22,27,14,-82,-392,-585,-420
38,001/2/2022-09-26 08:22:19.809250-5924.jpg,103,415,331,501,621,433,830,513,14,15,21,14,-89,-400,-600,-419
39,001/2/2022-09-26 08:25:38.351335-34972.jpg,106,356,324,467,617,369,827,472,219,408,736,422,113,52,119,53
40,001/2/2022-09-26 08:22:19.963870-5944.jpg,115,407,342,500,627,426,829,509,20,21,30,17,-95,-386,-597,-409
41,001/2/2022-09-26 08:23:07.221223-12852.jpg,110,382,339,486,622,399,842,495,215,441,742,447,105,59,120,48
42,001/2/2022-09-26 08:25:59.069768-38000.jpg,147,472,368,567,618,482,826,575,13,20,16,14,-134,-452,-602,-468
43,001/2/2022-09-26 08:24:37.148740-26100.jpg,118,379,331,467,634,391,837,472,225,407,754,424,107,28,120,33
44,001/2/2022-09-26 08:24:30.235574-25080.jpg,105,370,328,475,617,388,831,483,206,423,734,440,101,53,117,52
45,001/2/2022-09-26 08:22:19.990759-5948.jpg,108,375,340,487,625,395,834,499,15,11,25,8,-93,-364,-600,-387
46,001/2/2022-09-26 08:23:33.181208-16672.jpg,99,378,328,492,611,396,829,500,200,439,728,448,101,61,117,52
47,001/2/2022-09-26 08:23:30.150502-16224.jpg,115,370,343,488,628,388,841,499,232,426,759,435,117,56,131,47
48,001/2/2022-09-26 08:22:53.810672-10896.jpg,109,399,334,495,628,419,834,508,259,436,777,441,150,37,149,22
49,001/2/2022-09-26 08:23:21.070322-14884.jpg,109,370,332,475,620,383,833,481,205,413,731,420,96,43,111,37
50,001/2/2022-09-26 08:21:42.503081-484.jpg,110,378,342,494,623,395,837,507,227,440,759,444,117,62,136,49
51,001/2/2022-09-26 08:21:42.257416-448.jpg,103,415,331,514,615,438,821,527,14,21,29,15,-89,-394,-586,-423
52,001/2/2022-09-26 08:25:58.347499-37884.jpg,145,401,368,506,644,430,849,530,295,449,787,462,150,48,143,32
53,001/2/2022-09-26 08:22:42.657114-9268.jpg,112,387,340,492,625,402,843,503,215,436,747,446,103,49,122,44
54,001/2/2022-09-26 08:25:58.193554-37860.jpg,127,403,351,486,639,425,849,503,15,20,21,15,-112,-383,-618,-410
55,001/2/2022-09-26 08:25:58.449175-37900.jpg,167,427,391,511,659,461,856,542,11,14,18,9,-156,-413,-641,-452
56,001/2/2022-09-26 08:22:41.699147-9128.jpg,105,389,331,495,620,404,835,507,209,438,741,445,104,49,121,41
57,001/2/2022-09-26 08:24:04.731871-21320.jpg,113,358,334,466,629,371,841,471,211,413,741,420,98,55,112,49
58,001/2/2022-09-26 08:25:57.900704-37820.jpg,124,362,340,456,639,380,845,465,230,399,751,418,106,37,112,38
59,001/2/2022-09-26 08:25:58.270304-37872.jpg,131,394,351,499,639,421,847,521,281,439,776,446,150,45,137,25
60,001/2/2022-09-26 08:21:41.433897-328.jpg,107,374,341,490,627,392,842,503,247,436,781,448,140,62,154,56
61,001/2/2022-09-26 08:25:58.321737-37880.jpg,139,396,362,506,643,424,849,529,292,446,783,459,153,50,140,35
62,001/2/2022-09-26 08:21:43.269457-596.jpg,111,380,342,490,623,397,840,503,227,432,765,445,116,52,142,48
63,001/2/2022-09-26 08:22:43.532687-9396.jpg,108,391,337,494,622,408,838,506,212,444,741,451,104,53,119,43
64,001/2/2022-09-26 08:24:53.506877-28492.jpg,120,346,347,463,633,366,844,475,222,399,749,413,102,53,116,47
65,001/2/2022-09-26 08:24:26.315155-24500.jpg,125,354,350,455,639,375,849,469,198,401,726,418,73,47,87,43
66,001/2/2022-09-26 08:25:46.460494-36140.jpg,124,344,348,451,638,366,850,464,226,395,751,417,102,51,113,51
67,001/2/2022-09-26 08:25:58.600187-37924.jpg,197,437,407,531,661,479,851,567,6,11,19,9,-191,-426,-642,-470
68,001/2/2022-09-26 08:24:32.696060-25444.jpg,111,370,330,471,622,385,835,477,212,422,735,436,101,52,113,51
69,001/2/2022-09-26 08:25:58.141294-37852.jpg,127,390,344,475,643,409,846,485,250,426,762,439,123,36,119,30
70,001/2/2022-09-26 08:25:58.244722-37868.jpg,133,391,356,489,644,422,853,511,273,433,774,443,140,42,130,21
71,001/2/2022-09-26 08:24:29.857407-25024.jpg,117,367,337,475,626,382,842,480,220,412,740,427,103,45,114,45
72,001/2/2022-09-26 08:25:47.927595-36352.jpg,125,345,350,453,640,362,851,464,238,392,759,414,113,47,119,52
73,001/2/2022-09-26 08:23:20.338892-14780.jpg,112,374,333,477,623,388,832,484,205,417,735,426,93,43,112,38
74,001/2/2022-09-26 08:25:41.006881-35356.jpg,123,358,345,454,641,379,846,468,215,389,743,411,92,31,102,32
75,001/2/2022-09-26 08:24:25.612390-24396.jpg,130,345,354,455,646,366,853,469,263,407,786,428,133,62,140,62
76,001/2/2022-09-26 08:22:43.669499-9416.jpg,106,387,333,490,620,404,835,501,208,441,739,450,102,54,119,46
77,001/2/2022-09-26 08:22:49.656779-10288.jpg,106,389,331,490,617,409,828,504,205,437,737,449,99,48,120,40
78,001/2/2022-09-26 08:22:49.165565-10216.jpg,103,407,324,502,621,431,825,516,201,446,727,462,98,39,106,31
79,001/2/2022-09-26 08:22:33.386731-7916.jpg,113,394,340,490,626,411,841,502,211,443,742,454,98,49,116,43
80,001/2/2022-09-26 08:21:44.722537-804.jpg,109,379,342,489,622,398,841,502,205,433,740,440,96,54,118,42
81,001/2/2022-09-26 08:25:58.373143-37888.jpg,146,409,369,514,641,436,846,538,300,457,789,466,154,48,148,30
82,001/2/2022-09-26 08:22:49.356500-10244.jpg,98,392,324,496,606,414,817,508,193,441,730,446,95,49,124,32
83,001/2/2022-09-26 08:22:18.752192-5768.jpg,114,390,340,487,631,408,844,500,216,436,747,448,102,46,116,40
84,001/2/2022-09-26 08:23:49.016058-19004.jpg,116,366,340,476,627,380,844,485,219,416,744,426,103,50,117,46
85,001/2/2022-09-26 08:25:42.804690-35616.jpg,122,348,347,455,637,367,847,468,211,386,733,408,89,38,96,41
86,001/2/2022-09-26 08:25:04.084823-30024.jpg,111,390,333,474,630,413,832,484,7,10,18,8,-104,-380,-612,-405
87,001/2/2022-09-26 08:21:53.872371-2132.jpg,108,384,335,493,616,398,831,502,203,435,733,439,95,51,117,41
88,001/2/2022-09-26 08:25:24.366107-32964.jpg,121,348,350,463,633,368,844,474,225,399,750,414,104,51,117,46
89,001/2/2022-09-26 08:25:51.932759-36928.jpg,123,377,334,462,634,392,839,467,224,392,750,412,101,15,116,20
90,001/2/2022-09-26 08:25:58.167694-37856.jpg,123,402,345,482,641,419,850,494,19,17,25,10,-104,-385,-616,-409
91,001/2/2022-09-26 08:23:28.555194-15988.jpg,98,374,328,492,609,391,823,500,200,432,732,444,102,58,123,53
92,001/2/2022-09-26 08:24:34.416146-25696.jpg,117,352,336,461,627,371,837,467,208,391,731,405,91,39,104,34
93,001/2/2022-09-26 08:24:20.099796-23580.jpg,128,352,352,452,642,370,849,463,210,396,737,411,82,44,95,41
94,001/2/2022-09-26 08:24:23.397599-24068.jpg,115,403,338,478,634,412,844,486,11,27,18,19,-104,-376,-616,-393
95,001/2/2022-09-26 08:24:14.597947-22768.jpg,126,351,349,464,638,371,850,476,233,403,759,418,107,52,121,47
96,001/2/2022-09-26 08:23:25.335609-15516.jpg,104,387,334,496,615,402,834,507,218,443,746,450,114,56,131,48
97,001/2/2022-09-26 08:24:00.258469-20660.jpg,111,366,332,474,624,381,837,480,214,419,742,431,103,53,118,50
98,001/2/2022-09-26 08:25:44.300799-35828.jpg,119,343,346,451,638,365,849,463,218,385,742,407,99,42,104,42
99,001/2/2022-09-26 08:24:31.126301-25212.jpg,112,363,333,471,623,378,836,477,216,411,738,426,104,48,115,48
100,001/2/2022-09-26 08:22:02.622036-3412.jpg,107,381,340,491,623,401,841,505,199,436,731,447,92,55,108,46
101,001/2/2022-09-26 08:22:19.104153-5820.jpg,107,391,343,498,624,412,843,515,221,443,754,456,114,52,130,44
102,001/2/2022-09-26 08:23:39.315968-17572.jpg,110,372,341,485,625,391,845,495,214,429,746,440,104,57,121,49
103,001/2/2022-09-26 08:25:36.721099-34740.jpg,123,351,346,457,638,372,847,468,231,398,753,415,108,47,115,43
104,001/2/2022-09-26 08:22:20.702500-6048.jpg,113,397,341,487,625,423,828,500,14,23,22,16,-99,-374,-603,-407
105,001/2/2022-09-26 08:25:40.317064-35256.jpg,119,344,344,452,634,362,845,461,213,385,740,404,94,41,106,42
106,001/2/2022-09-26 08:25:01.192833-29608.jpg,120,382,333,462,637,397,839,468,230,405,752,423,110,23,115,26
107,001/2/2022-09-26 08:25:28.278201-33524.jpg,121,379,329,462,632,392,834,465,242,395,765,414,121,16,133,22
108,001/2/2022-09-26 08:25:58.524777-37912.jpg,184,445,397,521,662,474,852,550,22,18,36,11,-162,-427,-626,-463
